startNodeName	endNodeName	weight	startType	endType
4544	21323	0.30869862716645	16	65
2250	21324	0.24476632429286838	15	32
4992	21326	0.37042152928188443	46	13
4421	21327	0.1449135837610811	23	83
7764	21329	0.15428496687673032	104	36
16330	21330	0.062171633588150144	64	29
3053	21330	0.07946912292391062	8	29
17447	21331	0.4554298082366586	96	8
8513	21333	0.2598072604741901	73	30
3082	21334	0.39684627507813275	1	20
1025	21336	0.012613420141860843	2	19
21114	21337	0.3001201949082315	91	7
9699	21339	0.5390039870981127	64	73
3326	21340	0.49403559230268	111	96
1694	21341	0.4120891608763486	73	9
10786	21342	0.02018944686278701	93	68
4661	21343	0.14446169161237776	50	64
4991	21344	0.02094187424518168	37	17
9293	21345	0.047006588662043214	85	15
7477	21346	0.7087591455783695	30	36
8923	21349	0.3405572159681469	100	18
857	21350	0.4727405591402203	36	5
14202	21351	0.04764059861190617	7	23
20833	21352	0.27837239508517087	36	19
20050	21354	0.37460899935103953	101	61
6549	21355	0.03515527700074017	61	60
2620	21356	0.07831695931963623	56	103
209	21357	0.272078838897869	1	65
18717	21358	0.2879928599577397	106	9
2822	21359	0.20304390555247664	23	54
17632	21361	0.3197851364966482	83	58
2409	21362	0.42724081058986485	50	82
9502	21364	0.1563950297422707	7	88
9889	21365	0.20341637078672647	112	23
4351	21366	0.05208336561918259	17	4
2137	21368	0.03914834512397647	69	55
11577	21370	0.5170131323393434	69	47
13019	21371	0.10560418060049415	83	104
161	21373	0.4050725852139294	9	17
10300	21374	0.2765664290636778	88	110
17534	21375	0.1575883231125772	31	56
11747	21376	0.08347390801645815	33	108
2437	21378	0.38710021204315126	49	70
14036	21380	0.11282923584803939	9	49
14483	21381	0.22510774666443467	99	20
5912	21382	0.530378733528778	69	51
4083	21383	0.43280153907835484	57	108
15738	21385	0.46703066979534924	67	97
18295	21386	0.4246298326179385	1	25
21334	21387	0.10206418810412288	20	38
1810	21388	0.515890214825049	102	99
12105	21388	4.973772447556257e-4	51	99
12908	21389	0.2939903321675956	113	31
149	21390	0.6307099040132016	80	17
19356	21393	0.31606326764449477	67	45
10197	21394	0.08583368989638984	60	42
19182	21395	0.26411681552417576	53	14
56	21396	0.6059700571931899	41	28
18791	21397	0.24786140397191048	87	24
13250	21397	0.21539446478709579	36	24
20065	21398	0.043278530705720186	20	92
10569	21399	0.29808719689026475	79	16
829	21400	0.2745826963800937	28	84
20347	21401	0.19493486476130784	9	17
55	21402	0.6305986167863011	40	29
77	21403	0.5602519381791353	54	7
7	21404	0.5731711282860488	7	87
6243	21405	0.13144380878657103	23	106
339	21406	0.46842517144978046	13	20
17766	21407	0.3006930183619261	111	49
2990	21408	0.68644978874363	39	12
16081	21410	0.36892613186500967	59	23
12175	21411	0.3797463905066252	65	68
20612	21412	0.15158323640935123	60	11
586	21413	0.19964610668830574	36	5
3927	21415	0.5354975590016693	64	32
12697	21416	0.02925315545871854	16	78
2162	21417	0.5855819804128259	14	53
1777	21419	0.43959548929706216	69	79
19356	21420	0.12458115490153432	67	32
16302	21421	0.106277548475191	5	8
429	21422	0.10866661090403795	40	57
4394	21423	0.18691806308925152	36	95
11117	21424	0.5397229206282645	20	61
7345	21425	0.036557617131620646	90	44
2775	21426	0.37730181170627475	47	64
8054	21427	0.05893354653380811	106	104
6690	21429	0.03408083692193031	98	47
16957	21430	0.3778788496274501	43	20
2543	21431	0.544927686220035	37	110
20038	21432	0.3255842656362802	42	26
9596	21433	0.07332483492791653	64	45
5	21433	0.2157373703084886	5	45
1859	21435	0.1645653280429542	52	43
3	21437	0.3800182673148811	3	76
9237	21438	0.7121984269469976	113	4
3676	21439	0.2535402087960392	52	87
561	21440	0.7123396296519786	16	60
6677	21441	0.02899004938080907	11	87
10016	21442	0.4533629626967013	33	8
1605	21443	0.07685345131903887	46	73
11556	21444	0.6781380283646286	59	104
6090	21445	0.42585102072916925	113	14
297	21446	0.4662413434125483	52	9
1527	21447	0.30309000331908464	99	29
15204	21448	0.07216639327816665	57	13
865	21449	0.44705960736609995	49	25
6773	21449	0.4799717280548066	36	25
117	21450	8.654703851789236e-4	71	14
7605	21451	0.10153720574453473	78	77
1114	21452	0.28802405623719096	47	76
84	21454	0.422978937625885	26	34
4736	21455	0.19840986281633377	36	35
11756	21456	0.3625371039379388	58	101
18859	21457	0.3345173334237188	38	41
3332	21459	0.306397242937237	31	33
19593	21459	0.3081935679074377	61	33
18084	21460	0.11547535564750433	14	95
8527	21461	0.03171890531666577	24	6
1540	21464	0.2145245058927685	91	12
15316	21464	0.3145449545700103	8	12
13802	21466	0.1497912963386625	60	49
596	21467	0.42110832897014916	43	61
1157	21468	0.16916920361109078	64	92
4266	21469	0.44436335447244346	51	37
58	21470	0.7262231898494065	43	20
5051	21471	0.2553631204646081	23	70
13689	21472	0.1866222012322396	41	83
6195	21473	0.13087675534188747	65	113
12371	21474	0.014450121438130736	59	37
7339	21475	0.2783316795248538	21	63
10131	21476	0.2025500403251499	35	22
9015	21477	0.47108316235244274	88	87
773	21478	0.5360965491272509	73	9
5033	21479	0.2882027633022517	16	88
11411	21481	0.07504414464347064	100	37
6775	21482	0.199040780775249	67	73
2633	21483	0.5353510619606823	90	57
11608	21484	0.3607731971424073	92	51
8897	21485	0.4391090525314212	89	106
8589	21487	0.38112882268615067	77	94
8480	21488	0.030944573925808072	69	29
10913	21489	0.7005494497716427	58	19
15228	21490	0.11136726476252079	25	11
18381	21492	0.25867196917533875	113	61
10132	21493	0.4176678969524801	30	67
701	21493	0.0761501076631248	24	67
12281	21496	0.11654248717240989	71	11
20118	21497	0.47029550839215517	91	28
6543	21499	0.11548628797754645	3	110
20020	21500	0.13927658507600427	14	57
1134	21501	0.11874565272592008	86	9
16360	21501	0.19154992955736816	34	9
3094	21502	0.5321395033970475	91	107
19574	21503	0.03159348736517131	85	51
7535	21504	0.2385130359325558	41	9
18278	21505	0.46202965010888875	34	1
19703	21506	0.3157142177224159	2	41
10930	21509	0.2935980511829257	73	11
5164	21510	0.025555735919624567	89	90
8231	21511	0.26339495927095413	91	40
17	21512	0.37215969036333263	15	37
316	21513	0.3416839924175292	4	54
551	21514	0.4574789695907384	101	73
2958	21515	0.30225051334127784	64	39
55	21516	0.19541477947495878	40	41
8841	21517	0.38878848496824503	39	19
12271	21517	0.25680236681364477	106	19
18548	21518	0.4474016702733934	9	71
20035	21519	0.5213424488902092	85	58
7546	21521	0.18737408285960555	110	4
13	21522	0.22966549801640213	13	67
4930	21522	0.5696747326292098	61	67
495	21523	0.14249709132127464	98	102
19405	21524	0.2702051564119756	18	113
376	21525	0.6300140088424087	60	69
16373	21526	0.09918096289038658	93	55
59	21527	0.08740244642831385	44	2
17936	21528	0.3441984939854592	48	74
372	21529	0.11617987393401563	17	67
14155	21530	0.3142405403777957	33	108
13664	21531	0.6233386164531112	22	89
425	21533	0.6028822704683989	24	102
14947	21534	0.6764503843151033	96	50
5825	21536	0.001394420163705945	21	16
5910	21537	0.12008950673043728	66	49
13391	21538	0.30478607676923275	71	58
8291	21539	0.3228785402607173	68	52
20480	21540	0.3890288670081645	12	46
8712	21541	0.6691628573462367	23	52
2929	21541	0.5797216459177434	45	52
221	21542	0.5377515670843422	95	41
7153	21543	0.0862548784352839	104	17
4179	21544	0.1375046616885811	97	46
374	21545	0.14007504656910896	90	68
3657	21547	0.45237051928415895	52	25
1382	21548	0.38558476511389017	69	49
2698	21549	0.011162000708281994	21	45
245	21551	0.6797933797352016	99	86
11150	21552	0.17973404144868255	112	59
186	21553	0.09357222425751388	23	97
4829	21554	0.44147094688378274	42	113
7577	21555	0.012218985008075833	43	60
8781	21557	0.42726201959885657	14	70
6501	21557	0.0056138180661946535	94	70
15588	21558	0.09856252605095506	25	93
330	21559	0.2458444689400494	48	85
6102	21560	0.03025455353781581	27	40
72	21561	0.5245483624748886	33	5
6834	21563	0.6589601768646389	83	9
8076	21564	0.17241033888421953	44	35
2065	21565	0.49761507799848914	60	53
17828	21566	0.26481865090318024	45	55
14629	21568	0.2196316916961223	12	73
5912	21569	0.22225633077323437	69	75
517	21570	0.07312649791128933	15	50
4056	21571	0.09647566801868379	45	52
20854	21572	0.09396311920136213	45	60
4076	21574	0.22981011727824807	85	52
135	21576	0.19344355096109211	76	26
9	21578	0.11615935736335814	9	77
8334	21579	0.061292353086173534	69	85
16600	21580	0.15612864401191473	73	20
9058	21581	0.7983254913706332	28	46
8466	21582	0.39544217684306204	80	94
14068	21583	0.08253149664960802	50	44
1108	21583	0.5297913337126374	49	44
11089	21585	0.36949613015167415	15	61
738	21587	0.4705681574996561	8	59
5712	21590	0.5073491281364113	108	5
241	21591	0.6689499735366553	98	30
2493	21592	0.26087585370987654	43	79
16631	21592	0.3083303573075682	5	79
3042	21595	0.11883050599135458	9	52
20618	21596	0.45405169087462127	89	11
4805	21597	0.2206617626361549	55	79
5204	21598	0.3193065363448113	48	67
13845	21599	0.19825847540050745	83	32
1971	21600	0.34944755863398314	112	38
4206	21601	0.3336744410917163	1	45
13783	21602	0.10853165038861334	12	80
14580	21603	0.006157434545457363	77	50
2650	21604	0.7253675600513816	26	51
328	21605	0.3774113852996379	52	98
18283	21606	0.0817126021720469	95	72
15940	21607	0.3759669561404735	9	111
9721	21609	0.14697748562321067	69	30
21334	21610	0.5445616790093482	20	30
5401	21611	0.08313607145100832	49	48
12806	21612	0.10820401133969426	96	72
13688	21613	0.43562093283981085	74	88
33	21614	0.031582233496010303	26	108
813	21614	0.2076528100296855	84	108
2940	21615	0.14058196148835123	92	71
17676	21615	0.11152394791133702	79	71
4303	21617	0.6390565435867757	43	69
16695	21618	0.5647672959603369	66	112
3035	21620	0.1680167457088828	112	7
464	21622	0.2697371495887637	41	76
20720	21622	0.089396090246737	2	76
16025	21624	0.32510889950208366	45	59
13928	21625	0.10513655096292496	51	56
2925	21626	0.498531648889184	28	14
10201	21627	0.15125374216586351	17	35
19273	21628	0.08093765075318515	77	56
13947	21629	0.21557676908560097	14	11
18777	21630	0.0753683177754283	21	77
4068	21631	0.501264869235456	73	91
1701	21631	0.37549487804062665	33	91
7071	21632	0.14851437299512327	92	79
21482	21633	0.21826238301582634	73	9
12040	21634	0.10787539510056376	94	59
17979	21637	0.0722752190195024	29	41
14130	21638	0.5086798192933202	19	103
8585	21639	0.38748633838258684	106	81
6415	21640	0.46708807605318725	92	82
1003	21641	0.20433392142876983	38	83
7397	21642	0.21199194807559252	52	41
8684	21644	0.003361697541549802	34	36
18912	21645	0.18302859202958643	84	88
21064	21646	0.14992725267075002	96	108
331	21647	0.14188389969058335	7	63
6632	21648	0.11537855491042137	91	69
4325	21648	0.5452784311491996	8	69
3702	21649	0.11816406436264515	53	3
2704	21650	0.2484036108944565	14	70
13	21652	0.4011853819247335	13	22
3310	21653	0.43902207911014557	79	41
8212	21656	0.24916560132987797	8	53
9838	21657	0.5953860566951334	34	24
1768	21658	0.732674163300544	5	28
3752	21659	0.16986785549670458	27	36
6441	21660	0.02176531101576984	17	112
15856	21661	0.11992028681561351	25	57
715	21662	0.757739381166175	4	73
17163	21664	0.46799778612330556	16	79
566	21665	0.38287918362766504	58	12
3788	21666	0.2857423727400601	29	9
4619	21669	0.3117236460093409	9	61
12	21670	0.12115707527846098	12	87
8335	21671	0.2618194248061627	68	29
1428	21672	0.523194283246994	83	27
1887	21673	0.3362508714199066	2	69
12675	21674	0.16885417886078358	89	52
12481	21675	0.062086233869194984	48	38
571	21676	0.1865602578036487	20	110
749	21677	0.2766850176267326	96	11
5481	21678	0.014009523903951049	84	68
20445	21679	0.2118554119952023	1	14
1716	21680	0.11933782580308616	65	70
203	21681	0.07111821626313031	76	36
5348	21682	0.08204757096245885	6	105
830	21683	0.296742053469643	87	100
247	21684	0.2180945100262761	41	81
1091	21685	0.2876088051125407	110	23
1080	21686	0.07427923148497939	40	47
16757	21687	0.04375350591726601	101	68
21523	21688	0.01646038913168013	102	21
1146	21689	0.23246072186157107	95	14
12817	21690	0.03898209473118186	50	107
1744	21691	0.04887661337852478	49	25
1243	21692	0.21305871894583106	41	48
18208	21694	0.08637325465679169	70	93
1127	21695	0.1623424596618861	15	28
19943	21696	0.2523926149588078	47	21
8854	21697	0.10515025001950562	69	55
2458	21698	0.10429614828899503	60	36
4855	21699	0.008257888490334153	68	33
10851	21700	0.45598984556272626	5	36
10215	21701	0.12751417886465788	82	5
7013	21702	0.47968045761808753	65	112
5032	21703	0.07545117754489183	19	28
16143	21704	0.01725308527238667	91	64
11072	21705	0.14777786540798843	37	66
2754	21706	0.2267352887429297	19	7
167	21707	0.0397432881873101	45	77
609	21708	0.41229231748729944	86	91
18197	21708	0.1965816526208073	77	91
15796	21709	0.4283837163820863	7	37
5865	21709	0.518424593610689	64	37
265	21711	0.2745864454191178	39	68
16724	21712	0.13707721140235662	61	13
13841	21713	0.0926959605421871	25	60
15315	21714	0.3075608448125422	110	7
821	21715	0.023118389770388603	48	68
11184	21716	0.11535136890597641	51	38
11712	21717	0.34078443818725646	13	65
13295	21718	0.0880199964158237	43	12
1569	21719	0.1263703720178455	106	30
20723	21720	0.19593069539405406	45	19
9988	21720	0.20553975482471287	48	19
18612	21723	0.011474176542833447	86	9
1616	21724	0.11353711714036763	39	30
3747	21725	0.32554439175873995	23	42
1581	21725	0.568270098650828	73	42
574	21726	0.20837211981415749	23	107
1936	21727	0.2489955984055996	52	8
15185	21728	0.16260881279595196	31	30
16739	21729	0.0011243964545428753	92	81
872	21730	0.4534502269234508	23	48
3711	21731	0.5694087450392544	95	37
9202	21732	0.6459031703416258	26	112
1949	21733	0.3007129509933293	88	67
2351	21734	0.18521433672867715	66	53
16587	21735	0.43939322186633945	42	32
14890	21738	0.11804900760762393	55	58
6307	21739	0.14819784020073712	84	79
1650	21740	0.2382361963391304	58	66
10226	21741	0.28336086170747876	90	10
5830	21742	0.4375282903201878	95	30
42	21743	0.2840311925392598	27	86
13065	21744	0.1415757213253528	34	102
19486	21746	0.10126981185749173	56	99
21180	21747	0.020339368609711528	43	96
16182	21748	0.1047503687441349	83	17
21281	21749	0.43834929121658206	102	46
12954	21750	0.23111198469996452	56	36
3279	21751	0.4937526199501008	2	67
2658	21752	0.040009111166000366	7	25
1330	21753	0.006001191912218928	107	97
973	21754	0.6240127172786742	96	107
12866	21756	0.5248204099480063	47	82
17338	21757	0.12301422492600977	18	68
15805	21759	0.18458522204309702	91	58
6161	21760	0.2584939100779593	59	50
17805	21761	0.07298311055637896	109	98
4339	21762	0.10365062649361789	51	29
720	21763	0.3022032459266484	54	73
8509	21764	0.01175211020745337	41	28
5891	21765	0.21547601302154362	20	82
280	21766	0.3685017025563866	64	57
3724	21767	0.28764871903695166	15	33
342	21768	0.7140432307496667	3	64
17352	21769	0.2978420094586909	108	88
15709	21770	0.1325885634869337	76	50
7581	21771	0.2826621038839221	85	22
6481	21773	0.5389231243170798	70	77
10019	21776	0.2523027111310512	48	4
189	21778	0.020552883623167872	23	99
13975	21779	0.4308778184931725	25	45
20474	21781	0.22275088960304856	32	57
3715	21782	0.22769976453855634	112	76
14047	21783	0.4178731166757643	11	27
15877	21784	0.4932597365695983	98	8
17419	21785	0.24531166441738605	10	57
1184	21787	0.4847484063357115	52	1
2700	21787	0.1789332116022706	34	1
21406	21789	0.17959841270931065	20	66
3852	21790	0.2728709790389985	10	33
18338	21791	0.4877354144118726	14	12
5414	21792	0.03459601243957877	85	106
6988	21794	0.10157367982901633	36	55
3864	21795	0.016388591611757874	82	27
15597	21796	0.23807599465362728	99	83
4372	21797	0.20290300203487277	29	18
8403	21797	0.08041276386938989	29	18
34	21798	0.16815130785107613	27	49
19393	21802	0.12110815336927772	112	53
644	21804	0.4172482155263424	46	69
11340	21806	0.18554926104843616	102	33
82	21807	0.46011878550052643	56	14
3632	21808	0.1391160876955837	22	11
13105	21809	0.1375324372202158	49	73
11571	21810	0.44208706938661635	2	23
15770	21811	0.062801712192595	74	37
8001	21812	0.13494939962401986	19	2
8634	21814	0.7652793277520686	110	95
4754	21815	0.007936661131680012	70	19
3901	21816	0.12638380168937147	79	85
1322	21817	0.5682353456504643	60	11
8728	21818	5.633609835058451e-4	19	112
583	21819	0.17949808295816183	82	30
12046	21821	0.2359101444017142	94	5
498	21822	0.39357841038145125	113	59
16960	21823	0.22790046920999885	89	18
15869	21824	0.2644247021526098	14	101
2700	21825	0.21603789879009128	34	52
8862	21826	0.14666785742156208	7	113
7914	21827	0.3261744405608624	62	46
16385	21827	0.3533551918808371	35	46
13957	21828	0.39002464013174176	66	15
204	21829	0.34510996961034834	80	38
3811	21830	0.3955715636257082	25	49
5471	21831	0.2019767127931118	52	2
18650	21833	0.2743626784067601	25	73
2373	21834	0.1352606222499162	49	46
12590	21835	0.19888156396336854	24	60
11982	21837	0.08143328689038754	111	53
9781	21838	0.03308578673750162	51	41
63	21839	0.1971552597824484	37	18
14513	21840	0.03610703255981207	7	79
11315	21841	0.32636501477099955	48	108
664	21841	0.010985046159476042	41	108
6313	21842	0.3042427636682987	2	47
21816	21843	0.19757518847472966	85	107
7235	21844	0.16399787017144263	2	25
12239	21846	0.1296509732492268	111	69
880	21847	0.35960487578995526	90	72
947	21848	0.016466342145577073	110	93
1121	21851	0.15636974945664406	79	19
4541	21853	0.5330640773754567	11	76
17089	21853	0.48297237465158105	105	76
8070	21855	0.3585357542615384	31	93
713	21856	0.05809194850735366	74	101
15681	21857	0.048994543263688684	30	33
18640	21858	0.3621136760339141	2	98
2883	21859	0.22264013485983014	2	61
5836	21860	0.15199085138738155	36	39
6	21861	0.11825814517214894	6	19
8460	21862	0.78314103721641	63	69
3	21863	0.001673140563070774	3	28
11643	21864	0.27708333218470216	65	13
6088	21866	0.011675941525027156	47	5
19323	21868	0.20552353141829371	111	17
116	21869	0.2962782336398959	13	107
9754	21870	0.2302519828081131	49	34
863	21871	0.8232116822618991	58	49
12485	21871	0.3288856546860188	110	49
6307	21872	0.20630331779830158	84	102
7657	21874	0.48041132488287985	67	77
944	21874	0.42734109912998974	98	77
15402	21875	0.5173197474796325	39	60
18179	21877	0.0789288419764489	35	65
3629	21879	0.5691658507566899	68	84
2179	21880	0.2783240971621126	100	26
145	21882	0.14854336413554847	41	50
15088	21882	0.30506445886567235	45	50
677	21883	0.03170672687701881	29	32
6497	21884	0.04648372158408165	15	64
734	21885	0.005394458072260022	35	69
4897	21886	0.46020697988569736	19	101
11266	21887	0.6674752947874367	20	49
10056	21888	0.22034909995272756	84	88
3045	21889	0.09526599035598338	60	95
17866	21890	0.2169744095299393	41	38
3508	21891	0.041953018167987466	67	60
1576	21892	0.5132257235236466	39	100
17512	21893	0.1751167036127299	61	27
10137	21894	0.3086663540452719	53	16
13395	21895	0.11988481064327061	73	36
18631	21896	0.636697777081281	65	25
11221	21897	0.07048944314010441	8	45
105	21898	0.08829676103778183	69	91
13028	21899	0.23476887540891767	42	84
11481	21899	0.2087770327925682	67	84
852	21900	0.22858320153318346	8	32
760	21901	0.029677881160750985	63	16
4302	21903	0.40470326133072376	52	39
8005	21904	0.07770372927188873	74	67
19717	21905	0.2296124801505357	71	24
3687	21906	0.3021869536023587	52	69
16	21907	0.15189178264699876	16	40
1882	21908	0.2098140676971525	85	22
2817	21910	0.2312216751743108	9	82
15328	21912	0.1258714133873582	86	53
18148	21912	0.5564739904366434	82	53
11112	21913	0.07209934527054429	18	112
4772	21914	0.3460843109060079	32	51
7564	21915	0.06114434823393822	32	113
5208	21916	0.1656864678952843	101	24
2023	21917	0.6336196239572018	52	19
2719	21918	0.03641374851576984	69	13
12751	21919	0.24220415204763412	81	47
2725	21920	0.1311852855142206	30	10
3325	21921	0.0015008847694844007	63	59
20198	21922	0.5196847908664495	88	80
18157	21923	0.039546119747683406	33	81
1293	21924	0.006322155706584454	99	109
664	21926	0.06159329088404775	41	87
4218	21927	0.2546731859911233	51	105
18435	21928	0.3067206230480224	12	60
1	21928	0.06830698251724243	1	60
7040	21929	0.3825569963082671	77	13
2943	21930	0.17109367344528437	4	17
9814	21931	0.12930351868271828	10	14
76	21933	0.342239003861323	22	93
1579	21935	0.035733143566176295	16	36
18801	21936	0.08212598972022533	37	42
109	21937	0.08478730614297092	5	56
10716	21938	0.04386029113084078	86	16
4744	21940	0.07265979330986738	19	87
17297	21942	0.12206754018552601	52	87
10494	21943	0.39233574853278697	30	19
9802	21944	0.12296719453297555	21	27
6545	21945	0.48133680154569447	36	106
13948	21946	0.28298100316897035	23	58
5747	21947	0.1313108066096902	80	66
14851	21949	0.31704677757807076	23	47
985	21951	0.15945839532651007	34	94
16742	21952	0.06602659192867577	71	53
17696	21953	0.5194835481233895	110	79
1478	21954	0.2329658349044621	48	77
4268	21956	0.056477327132597566	48	10
1262	21956	0.34830358368344605	33	10
17277	21957	0.28393830033019185	41	100
11443	21958	0.24932205537334085	73	49
5682	21959	0.32496383716352284	84	39
64	21960	0.22188631282187998	48	69
16362	21962	0.2796189822256565	51	22
122	21965	0.2223490858450532	72	17
7155	21966	0.020812868606299162	94	38
8938	21967	0.5237036133185029	34	5
4773	21968	0.33148627425543964	29	67
17996	21970	0.29905801150016487	60	30
6043	21972	0.11436713137663901	20	2
16988	21974	0.44435339025221765	80	36
16806	21976	0.26616349117830396	32	58
203	21977	0.07399589754641056	76	68
18695	21979	0.3100937041454017	91	55
2067	21980	0.567136132158339	9	27
7393	21981	0.45265456940978765	1	13
14696	21982	0.16695138439536095	109	13
4851	21983	0.09182361490093172	66	97
193	21984	0.16486924071796238	90	31
9395	21984	0.6253518578596413	65	31
4488	21985	0.3544640343170613	36	112
3984	21987	0.13380663306452334	17	22
10765	21988	0.619599265512079	98	39
5505	21989	0.29831833322532475	57	14
10260	21991	0.2002358897589147	27	16
10506	21992	0.18532903748564422	30	51
1879	21993	0.3872574509587139	23	67
7975	21994	0.2586553506553173	106	108
1053	21995	0.7956621232442558	63	105
16173	21998	0.18607991468161345	26	15
8733	21999	0.24557468271814287	11	76
5042	22000	0.5628849377389997	20	13
3238	22001	0.46681755036115646	62	5
11189	22002	0.05000013066455722	34	42
70	22003	0.3041791480500251	50	103
3345	22004	0.2777635504025966	32	89
2	22005	0.14068413223139942	2	8
5609	22007	0.04276652354747057	41	101
3879	22008	0.014468787936493754	31	68
8328	22009	0.3455694103613496	23	55
3111	22011	0.07351847365498543	81	63
15171	22013	0.31449091993272305	85	25
7030	22014	0.3567687424365431	90	54
6	22015	0.11551338946446776	6	27
5253	22015	0.34127642842940986	40	27
6373	22016	0.3263592072762549	75	37
1673	22017	0.18316700984723866	47	19
123	22018	0.3996846559457481	73	24
16738	22020	0.33650260604918003	9	91
13704	22022	0.2453403454273939	69	65
4242	22023	0.6451659873127937	1	62
15967	22024	0.5819967379793525	22	65
18184	22025	0.4522575151640922	69	61
6941	22028	0.00400875648483634	18	32
7736	22030	0.09818883147090673	44	27
4402	22031	0.13315381715074182	66	13
19036	22032	0.33331330795772374	62	16
178	22033	0.23870344460010529	88	52
9497	22034	0.12265967996791005	111	12
18533	22035	0.5387956674676389	33	61
2153	22036	0.3514876049011946	62	19
8648	22037	0.10735400882549584	32	9
13234	22038	0.012261027004569769	88	19
3664	22039	0.4536674215923995	56	37
6384	22040	0.280189351644367	43	77
8598	22042	0.18645797879435122	38	49
18051	22043	0.23016834165900946	2	1
11897	22045	0.056111813988536596	71	49
1636	22046	0.7880873107351363	36	33
7406	22047	0.2038734764792025	98	77
15730	22048	0.15089402301236987	16	4
1583	22049	0.06823070929385722	74	35
12973	22050	0.4177308406215161	86	106
2451	22051	0.2861421494744718	54	90
754	22052	0.34896324714645743	52	36
475	22053	0.06493673101067543	46	38
6628	22054	0.21056364057585597	90	79
3333	22056	0.005256907781586051	91	32
3159	22056	0.14450541487894952	39	32
13737	22058	0.08214040216989815	73	28
296	22059	0.01267525996081531	12	10
5383	22060	0.664588357321918	27	33
6764	22060	0.6431283440906554	14	33
3750	22061	0.03986547118984163	5	52
1852	22062	0.05501646501943469	83	111
1694	22063	0.23570264549925923	73	16
365	22064	0.11664696712978184	24	7
5660	22066	0.07468957267701626	1	5
2181	22067	0.4559329079929739	47	63
13887	22068	0.03460896364413202	21	93
10667	22069	0.11867594672366977	17	78
20215	22071	0.018093191785737872	53	79
1490	22072	0.23927501705475152	104	51
17146	22074	0.16662343847565353	52	5
9544	22075	0.32028519129380584	86	94
5272	22076	0.13704100321047008	33	49
17287	22077	0.3544270440470427	113	103
5307	22079	0.11309615941718221	91	32
10965	22080	0.18157929833978415	104	66
11793	22081	0.2619728047866374	32	37
24	22082	0.06165561196394265	20	9
7521	22083	0.43909439421258867	48	66
20253	22084	0.2880518175661564	67	61
577	22087	0.3189054145477712	58	96
4622	22088	0.028623580699786544	33	98
14262	22089	0.1297475676983595	99	46
13059	22091	0.41323366248980165	15	81
16978	22093	0.3069847715087235	36	84
2316	22094	0.7740372936241329	43	47
3336	22096	0.24094412638805807	106	43
12216	22097	0.1624844870530069	14	106
6581	22098	0.20926720486022532	76	15
206	22099	0.4310980208683759	26	31
21791	22100	0.39833469432778656	12	79
18604	22101	0.027216240530833602	51	16
13705	22102	0.448820075718686	99	23
2508	22104	0.3663853877224028	77	54
14252	22108	0.06872158031910658	33	61
9219	22109	0.0473601131234318	7	105
12262	22110	0.02192847430706024	32	23
1098	22112	0.14542185771279037	65	81
17282	22113	0.29639329807832837	58	13
117	22115	0.5224298872053623	71	57
9002	22116	0.2559212758205831	83	28
37	22118	0.4641842592973262	30	17
602	22120	0.39224464632570744	77	102
11745	22121	0.10419081151485443	88	24
21747	22122	0.2516092718578875	96	27
15556	22124	0.19111713650636375	51	44
15707	22125	0.13893992663361132	35	74
2247	22126	0.007433267310261726	90	7
7864	22127	0.04727058997377753	100	47
11947	22128	0.12642798805609345	52	35
98	22129	0.4711352572776377	65	1
430	22131	0.6252862932160497	24	69
10019	22132	0.21886940556578338	48	71
13	22133	0.164297953248024	13	30
17982	22134	0.12390517513267696	67	81
6971	22135	0.13611755170859396	61	76
10435	22136	0.12876640306785703	106	18
2241	22138	0.5663230842910707	73	69
6462	22140	0.34581810259260237	82	1
15289	22141	0.211335213156417	74	58
2674	22142	0.6037258221767843	91	104
6270	22143	0.46400454198010266	77	65
15024	22144	0.2922616945579648	108	52
9098	22144	0.27394142118282616	112	52
883	22145	0.4559701099060476	98	26
6293	22147	0.10102044604718685	106	63
9635	22149	0.15509026474319398	75	3
3605	22150	0.0036868590395897627	53	51
8356	22151	0.25931452377699316	5	2
2318	22152	0.5251341976691037	66	97
30	22155	0.02192749991081655	20	85
843	22156	0.3520101411268115	32	111
419	22158	0.43048852728679776	23	16
4190	22159	0.12878261995501816	107	111
1735	22162	0.1956398745533079	47	58
9937	22163	0.4031257024034858	1	52
12547	22164	0.12388327601365745	31	38
20179	22166	0.17874832870438695	85	2
2955	22169	0.5397580349817872	64	99
6658	22170	0.48383430670946836	45	34
501	22171	0.30950924032367766	97	98
12743	22173	0.23489908897317946	24	54
10522	22175	0.20830341754481196	68	19
1672	22177	0.03758969809859991	69	91
6494	22179	0.39834327762946486	12	100
19454	22180	0.2848351481370628	51	105
3640	22181	0.0028067021630704403	75	7
8963	22182	0.0912686709780246	20	24
15901	22183	0.1370138917118311	75	110
63	22184	0.5981059414334595	37	74
4829	22185	0.4871930871158838	42	64
8832	22186	0.31151809520088136	58	96
8159	22187	0.5817559699062258	101	16
803	22188	0.04965083161368966	17	76
13591	22191	0.3689367698971182	58	28
493	22192	0.45527676888741553	20	37
4998	22193	0.06541328877210617	48	1
8963	22194	0.0020779110491275787	20	26
18187	22195	0.10642011417075992	99	88
15934	22196	0.2247586587909609	108	87
13454	22196	0.017092299880459905	49	87
1286	22197	0.3129673751536757	100	108
9283	22198	0.20442624553106725	72	75
11111	22199	0.3488938573282212	17	29
11972	22200	0.19146178872324526	5	37
